USER           PID  PPID        VSZ    RSS WCHAN            ADDR S NAME                       
root          1345     2          0      0 0                   0 S [f2fs_gc-254:59]
system        1347     1   12446244   2532 0                   0 S vendor.samsung.hardware.security.proca@2.0-service
system        1348     1   12427332   7436 0                   0 S vaultkeeperd
tombstoned    1359     1   12451304   2288 0                   0 S tombstoned
root          1415     2          0      0 0                   0 I [kverityd]
root          1416     2          0      0 0                   0 I [ext4-rsv-conver]
root          1417     2          0      0 0                   0 I [kverityd]
root          1418     2          0      0 0                   0 I [kverityd]
root          1419     2          0      0 0                   0 I [ext4-rsv-conver]
root          1420     2          0      0 0                   0 I [kverityd]
root          1421     2          0      0 0                   0 I [ext4-rsv-conver]
root          1422     2          0      0 0                   0 I [ext4-rsv-conver]
root          1423     2          0      0 0                   0 I [kverityd]
root          1424     2          0      0 0                   0 I [ext4-rsv-conver]
root          1425     2          0      0 0                   0 I [kverityd]
root          1426     2          0      0 0                   0 I [ext4-rsv-conver]
root          1427     2          0      0 0                   0 I [ext4-rsv-conver]
root          1428     2          0      0 0                   0 I [kverityd]
root          1429     2          0      0 0                   0 I [ext4-rsv-conver]
root          1430     2          0      0 0                   0 I [ext4-rsv-conver]
root          1431     2          0      0 0                   0 I [ext4-rsv-conver]
root          1432     2          0      0 0                   0 I [ext4-rsv-conver]
root          1433     2          0      0 0                   0 I [ext4-rsv-conver]
root          1434     2          0      0 0                   0 I [ext4-rsv-conver]
root          1435     2          0      0 0                   0 I [ext4-rsv-conver]
root          1436     2          0      0 0                   0 I [ext4-rsv-conver]
root          1437     2          0      0 0                   0 I [ext4-rsv-conver]
root          1438     2          0      0 0                   0 I [kverityd]
root          1439     2          0      0 0                   0 I [kverityd]
root          1440     2          0      0 0                   0 I [ext4-rsv-conver]
root          1441     2          0      0 0                   0 I [ext4-rsv-conver]
root          1442     2          0      0 0                   0 I [ext4-rsv-conver]
root          1443     2          0      0 0                   0 I [kverityd]
root          1444     2          0      0 0                   0 I [ext4-rsv-conver]
root          1445     2          0      0 0                   0 I [kverityd]
root          1446     2          0      0 0                   0 I [ext4-rsv-conver]
root          1447     2          0      0 0                   0 I [ext4-rsv-conver]
root          1448     2          0      0 0                   0 I [ext4-rsv-conver]
root          1449     2          0      0 0                   0 I [kverityd]
root          1450     2          0      0 0                   0 I [ext4-rsv-conver]
root          1451     2          0      0 0                   0 I [kverityd]
root          1452     2          0      0 0                   0 I [kverityd]
root          1453     2          0      0 0                   0 I [kverityd]
root          1454     2          0      0 0                   0 I [kverityd]
root          1455     2          0      0 0                   0 I [kverityd]
root          1456     2          0      0 0                   0 I [kverityd]
root          1457     2          0      0 0                   0 I [ext4-rsv-conver]
root          1458     2          0      0 0                   0 I [ext4-rsv-conver]
root          1459     2          0      0 0                   0 I [ext4-rsv-conver]
root          1461     2          0      0 0                   0 I [ext4-rsv-conver]
root          1462     2          0      0 0                   0 I [kverityd]
root          1463     2          0      0 0                   0 I [kverityd]
root          1464     2          0      0 0                   0 I [ext4-rsv-conver]
root          1465     2          0      0 0                   0 I [ext4-rsv-conver]
root          1466     2          0      0 0                   0 I [ext4-rsv-conver]
root          1467     2          0      0 0                   0 I [ext4-rsv-conver]
root          1468     2          0      0 0                   0 I [ext4-rsv-conver]
root          1469     2          0      0 0                   0 I [ext4-rsv-conver]
root          1470     2          0      0 0                   0 I [kverityd]
root          1471     2          0      0 0                   0 I [ext4-rsv-conver]
root          1472     2          0      0 0                   0 I [ext4-rsv-conver]
root          1473     2          0      0 0                   0 I [kverityd]
root          1474     2          0      0 0                   0 I [ext4-rsv-conver]
root          1475     2          0      0 0                   0 I [ext4-rsv-conver]
root          1476     2          0      0 0                   0 I [ext4-rsv-conver]
root          1477     2          0      0 0                   0 I [ext4-rsv-conver]
root          1478     2          0      0 0                   0 I [kverityd]
root          1479     2          0      0 0                   0 I [kverityd]
root          1480     2          0      0 0                   0 I [kverityd]
root          1481     2          0      0 0                   0 I [ext4-rsv-conver]
root          1482     2          0      0 0                   0 I [ext4-rsv-conver]
root          1483     2          0      0 0                   0 I [ext4-rsv-conver]
root          1660     2          0      0 0                   0 I [kworker/u17:4-ib_unbound_high_wq]
radio         1784     1   12532792   3232 0                   0 S ipacm
root          1808     2          0      0 0                   0 I [at_usb0]
root          1809     2          0      0 0                   0 I [at_usb1]
root          1810     2          0      0 0                   0 I [at_usb2]
root          1811     2          0      0 0                   0 I [qdss]
root          1812     2          0      0 0                   0 I [qdss_mdm]
root          1813     2          0      0 0                   0 I [qdss_sw]
system        1836     1   12372900   4280 0                   0 S cass
system        1837     1   12486100   4960 0                   0 S emservice
system        1839     1   12527620   2984 0                   0 S time_daemon
u0_a375       1844  1886   39508384 265956 0                   0 R com.twitter.android
statsd        1884     1   12541844   8324 0                   0 S statsd
root          1885     1   12918596  11444 0                   0 S netd
root          1886     1   18800616 139360 0                   0 S zygote64
system        1933     1   13717312   3276 0                   0 S ssgtzd
system        1934     1   12410872   3352 0                   0 S diag-router
root          1935     2          0      0 0                   0 S [glink_adsp]
root          1936     2          0      0 0                   0 S [glink_cdsp]
system        1937     1   12367680   3064 0                   0 S android.hidl.allocator@1.0-service
system        1942     1   12457376   3408 0                   0 S qccsyshal@1.2-service
audioserver   1944     1   13382444  14352 0                   0 S android.hardware.audio.service_64
bluetooth     1945     1   12771468   4476 0                   0 S android.hardware.bluetooth@1.1-service-qti
cameraserver  1946     1   12379572   4292 0                   0 S android.hardware.camera.provider-V1-external-service
media         1947     1   12478660   4144 0                   0 S android.hardware.drm-service.clearkey
system        1948     1   12461628   4696 0                   0 S android.hardware.gatekeeper-service
gps           1957     1   12957148   7896 0                   0 S android.hardware.gnss-aidl-service-qti
system        1958     1   12833340   7612 0                   0 S android.hardware.sensors-service.multihal
system        1959     1   12533500   4384 0                   0 S android.hardware.usb-service.qti
wifi          1962     1   12607180  13968 0                   0 S android.hardware.wifi-service
system        1963     1   12978440   9328 0                   0 S vendor.samsung.hardware.biometrics.face-service
system        1964     1   12506588   4500 0                   0 S hermesd
system        1966     1   13228324   5304 0                   0 S vendor.samsung.hardware.hyper-service
system        1968     1   12361388   3456 0                   0 S vendor.samsung.hardware.light-service
nobody        1969     1   12427000   3856 0                   0 S vendor.qti.hardware.memtrack-service
system        1970     1   12590152   4700 0                   0 S android.hardware.power.samsung-service
mediacodec    1971     1   12880632   5632 0                   0 S samsung.software.media.c2@1.0-service
audioserver   1972     1   12368540   4140 0                   0 S secaudiohalaidl
system        1973     1   12436892   4392 0                   0 S android.hardware.secure_element-service.nxp
system        1983     1   12426884   3232 0                   0 S vendor.qti.hardware.capabilityconfigstore@1.0-service
system        1984     1   12514836   5544 0                   0 S vendor.qti.hardware.display.allocator-service
system        1985     1   13155024  14276 0                   0 S vendor.qti.hardware.display.composer-service
system        1987     1   12469956   3112 0                   0 S dspservice
root          2004     1   12642656   5160 0                   0 S vendor.qti.hardware.perf2-hal-service
system        2005     1   12391708   4272 0                   0 S vendor.qti.hardware.trustedui-aidl-service-qti
system        2010     1   12496288   4296 0                   0 S vendor.qti.hardware.trustedui@1.0-service-qti
mediacodec    2014     1   13247616  33172 0                   0 S media.hwcodec
cameraserver  2017     1   15547660  10244 0                   0 S vendor.samsung.hardware.camera.provider-service_64
system        2020     1   12489492   4616 0                   0 S vendor.samsung.hardware.health-service
system        2021     1   12480460   4352 0                   0 S vendor.samsung.hardware.media.converter@1.0-service
system        2022     1   12370524   4592 0                   0 S vendor.samsung.hardware.security.drk-service
system        2025     1   12452100   4612 0                   0 S vendor.samsung.hardware.security.hermes-service
system        2027     1   12487276   3988 0                   0 S vendor.samsung.hardware.sysinput-service
system        2028     1   12378724   4984 0                   0 S vendor.samsung.hardware.thermal-service
system        2029     1   12381516   4580 0                   0 S vendor.samsung.hardware.tlc.ucm-service
uwb           2030     1   12593652   5220 0                   0 S vendor.samsung.hardware.uwb@1.0-service
system        2031     1   12499268   4816 0                   0 S vendor.samsung.hardware.vibrator-service
wifi          2032     1   12648268   4340 0                   0 S vendor.samsung.hardware.wifi-service
media         2034     1   12464708   4536 0                   0 S android.hardware.drm-service.widevine
system        2039     1   12366296   3080 0                   0 S pd-mapper
system        2040     1   12455860   2896 0                   0 S pm-service
system        2042     1   12509752   3068 0                   0 S factory.ssc
audioserver   2045     1   13612844  29408 0                   0 S audioserver
credstore     2056     1   12491812   3896 0                   0 S credstore
gpu_service   2069     1   12576800   4720 0                   0 S gpuservice
system        2071     1   12364636   2032 0                   0 S heatmap
system_kumiho_dec 2072 1   13547216  12812 0                   0 S kumiho.decoder
system        2074     1   12468256   3236 0                   0 S perfmond
system        2075     1   13432828  47508 0                   0 R surfaceflinger
system        2076     1   12347168   2728 0                   0 S usbudev
nobody        2081     1   12452356   3084 0                   0 S rmt_storage
vendor_rfs    2084     1   12351868   2796 0                   0 S tftp_server
vendor_dsms   2114     1   12350680   3236 0                   0 S dsms
root          2134     2          0      0 0                   0 S [irq/464-glink-native-cdsp]
root          2138     2          0      0 0                   0 S [qrtr_rx]
system        2142     1   12504652   2288 0                   0 S qwesd
system        2146     1   12496808   2144 0                   0 S subsystem_ramdump
system        2153     1   12431328   2848 0                   0 S pm-proxy
root          2155     2          0      0 0                   0 S [irq/465-glink-native-adsp]
root          2163     2          0      0 0                   0 S [qrtr_rx]
root          2164     2          0      0 0                   0 I [pdr_notifier_wq]
root          2266     2          0      0 0                   0 S [glink_modem]
root          2284     2          0      0 0                   0 S [irq/127-arm-smmu-context-fault]
root          2305     2          0      0 0                   0 S [gmu_f2h]
u0_i107       2307   589  280540468 109316 0                   0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:7
u0_i108       2350   589  280540464 104824 0                   0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:8
drm           2431     1   12773664   6980 0                   0 S drmserver
system        2433     1   12366800   2812 0                   0 S ewlogd
nobody        2449     1   12383204   2256 0                   0 S traced_probes
nobody        2451     1   12440740   2620 0                   0 S traced
nfc           2471     1   12656692   4088 0                   0 S android.hardware.nfc-service.nxp
radio         2473     1   12639924   4084 0                   0 S shsusrd
system        2474     1   12397328   3984 0                   0 S vendor.samsung.hardware.security.rtts-service
root          2478     1   12453080   3048 0                   0 S qcom-system-daemon
system        2480     1   12468492   6384 0                   0 S cnss_diag
cameraserver  2481     1   13059836  12420 0                   0 S cameraserver
system        2482     1   12422608   3244 0                   0 S fabric_crypto
system        2493     1   12437076   3156 0                   0 S imsd
incidentd     2495     1   12409080   3604 0                   0 S incidentd
system        2508     1   12408356   3700 0                   0 S smdexe
system        2510     1   12454484   2744 0                   0 S ddexe
system        2511     1   12445524   2992 0                   0 S connfwexe
root          2512     1   12642408   6168 0                   0 S installd
mediaex       2514     1   13296704  12780 0                   0 S media.extractor
media         2517     1   12798480  11960 0                   0 S media.metrics
media         2521     1   14361272  26732 0                   0 S mediaserver64
system        2527     1   12349936   3256 0                   0 S speg_helper
system        2532     1   12349700   3384 0                   0 S spqr_service
root          2535     1   12473184   7140 0                   0 S storaged
wifi          2537     1   12469508   5300 0                   0 S wificond
system        2539     1   12516948   4476 0                   0 S perfservice
mediacodec    2547     1   13076276   8972 0                   0 S media.codec
radio         2549     1   12557596   2872 0                   0 S ipacm-diag
radio         2550     1   13223876   5312 0                   0 S qms
radio         2551     1   12652196   2960 0                   0 S tlpd
root          2552     2          0      0 0                   0 I [kworker/7:1-mm_percpu_wq]
system        2553     1   12499172   3072 0                   0 S adsprpcd
system        2554     1   12552420   3160 0                   0 S cdsprpcd
radio         2559     1   16111504   8708 0                   0 S rild
mediacodec    2562     1   13900164  15560 0                   0 S media.swcodec
system        2564     1   12450880   4120 0                   0 S cnss-daemon
gps           2565     1   12430448   3348 0                   0 S loc_launcher
system        2571     1   12572196   4196 0                   0 S ATFWD-daemon
system        2578     1   12385864   4404 0                   0 S gatekeeperd
gps           2581  2565   12629772   5156 0                   0 S lowi-server
gps           2582  2565   12767976   4980 0                   0 S xtra-daemon
system        2595     1   12680872   4280 0                   0 S qcc-vendor
system        2606     1   12521040   4004 0                   0 S trusteduilistener
system        2613     1   12608492  12176 0                   0 S vendor.samsung.hardware.biometrics.fingerprint-service
u0_i111       2721   589  280566908 108812 0                   0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:11
radio         2726     1   12459072   3052 0                   0 S adpl
radio         2790  2551   12497684   3156 0                   0 S tlpd
system        2878  1886   31174220 647512 0                   0 S system_server
root          2932     2          0      0 0                   0 S [irq/466-glink-native-modem]
root          2949     2          0      0 0                   0 S [qrtr_rx]
u0_i125       3182   589  280522252 101520 0                   0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:25
root          3260     2          0      0 0                   0 S [qrtr_rx]
root          3262     2          0      0 0                   0 S [scheduler_thread]
root          3263     2          0      0 0                   0 S [dp_refill_thread]
root          3264     2          0      0 0                   0 S [dp_rx_thread_0]
root          3265     2          0      0 0                   0 S [dp_rx_thread_1]
root          3266     2          0      0 0                   0 S [dp_rx_thread_2]
root          3267     2          0      0 0                   0 S [dp_rx_thread_3]
root          3268     2          0      0 0                   0 S [dp_rx_thread_4]
wifi          3274     1   12601012   6792 0                   0 S wpa_supplicant
root          3455     2          0      0 0                   0 S [irq/398-esd_recovery]
system        3534  1886   18330736 130828 0                   0 S com.samsung.android.wifi.ai
root          3657     2          0      0 0                   0 I [ipawq34]
root          3658     2          0      0 0                   0 I [iparepwq34]
root          3660     2          0      0 0                   0 I [ipawq104]
root          3661     2          0      0 0                   0 I [iparepwq104]
root          3662     2          0      0 0                   0 I [ipawq120]
root          3663     2          0      0 0                   0 I [iparepwq120]
root          3664     2          0      0 0                   0 I [ipawq95]
root          3665     2          0      0 0                   0 I [iparepwq95]
root          3666     2          0      0 0                   0 I [ipafreepagewq95]
root          3667     2          0      0 0                   0 I [ipawq35]
root          3668     2          0      0 0                   0 I [iparepwq35]
root          3669     2          0      0 0                   0 I [ipawq105]
root          3670     2          0      0 0                   0 I [iparepwq105]
root          3671     2          0      0 0                   0 I [ipafreepagewq10]
root          3672     2          0      0 0                   0 I [ipawq121]
root          3673     2          0      0 0                   0 I [iparepwq121]
root          3674     2          0      0 0                   0 I [ipafreepagewq12]
root          3679     2          0      0 0                   0 I [wda_wq]
system        3699     1   12525424   4208 0                   0 S ssud
radio         3784     1   12522320   3088 0                   0 S multiclientd
wifi          3992     1   12511172   2004 0                   0 S cnss_dumpcollector
root          4028  1885   12369436   2856 0                   0 S ip6tables-restore
radio         4370  1886   20079692 160440 0                   0 S com.android.phone
u0_a51        4389  1886   21471592 421208 0                   0 S com.android.systemui
system        4439  1886   21333540 158664 0                   0 S com.sec.imsservice
webview_zygote 4494 1886   35511336  73076 0                   0 S webview_zygote
network_stack 4583  1886   18812552 115300 0                   0 S com.android.networkstack.process
system        4595  1886   19080172 111708 0                   0 S com.sec.epdg
system        4626  1886   19250412 103136 0                   0 S com.sec.imsservice:ImsUpdateService
bluetooth     4641  1886   19922064 148236 0                   0 S com.android.bluetooth
system        4728  1886   18759872 109212 0                   0 S com.sec.sve
u0_a499       4809  1886   18356308  89280 0                   0 S .qtidataservices
u0_a236       4827  1886   18327248  99488 0                   0 S .qms
nfc           4833  1886   18600064 108612 0                   0 S com.android.nfc
secure_element 4846 1886   18291248  93236 0                   0 S com.android.se
system        4850  1886   19229264  95556 0                   0 S com.samsung.android.vexfwk.service
u0_a147       5017  1886   20280320 262080 0                   0 S com.sec.android.app.launcher
root          5072     2          0      0 0                   0 S [f2fs_ckpt-254:59]
root          5165     2          0      0 0                   0 I [stk_alps_wq]
root          5280     1   12594416   4660 0                   0 S qcrosvm
u0_a304       5282  1886   18997956 145012 0                   0 S com.google.android.ext.services
oem_5013      5305  1886   18437848 117824 0                   0 S com.sec.location.nsflp2
u0_a278       5377  1886   18454836  96504 0                   0 S com.qualcomm.location
system        5388     1   12473424   5044 0                   0 S pageboostd
system        5446     1   12505816   3132 0                   0 S perfsdkserver
root          5514     2          0      0 0                   0 S [zram0_prefetchd]
root          5530     1   14768968   3048 0                   0 S thermal-engine-v2
root          5644     2          0      0 0                   0 S [irq/469-gh_dbl_rx_4]
root          5645     2          0      0 0                   0 S [irq/482-gh_dbl_rx_7]
root          5648     2          0      0 0                   0 S [irq/483-gh_dbl_rx_9]
root          5650     2          0      0 0                   0 S [irq/484-gh_dbl_rx_3]
root          5700     2          0      0 0                   0 I [vm45_vcpu_wq]
root          5711     2          0      0 0                   0 S [qrtr_rx]
u0_a369       5810  1886   23750232 189500 0                   0 R com.instagram.android
u0_a122       5911  1886   18547748 107660 0                   0 S com.samsung.android.mcfserver
root          6007     2          0      0 0                   0 I [kworker/2:2H-kverityd]
root          6174     2          0      0 0                   0 S [khugepaged]
system        6579     1   12694484   4280 0                   0 S eris
u0_i9122      6894  4494  281520428 258048 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:2
system        6939  1886   19486504 105652 0                   0 S com.sec.imsservice:CloudMessageService
u0_a123       6990  1886   21469340 209252 0                   0 S com.samsung.android.smartsuggestions
u0_a243       6991  1886   19099408 129616 0                   0 S com.google.android.as
u0_a307       6992  1886   19413204 151636 0                   0 S com.google.android.providers.media.module
system        7070  1886   18347376  93632 0                   0 S com.qualcomm.qti.services.systemhelper:systemhelper_service
system        7095  1886   18533388 122472 0                   0 S com.sec.android.diagmonagent
system        7098  1886   18444628  97208 0                   0 S com.samsung.android.sead
system        7117  1886   19176920 151108 0                   0 S com.sec.android.sdhms
u0_a93        7271  1886   18742520 116556 0                   0 S com.samsung.android.mcfds
root          7313     2          0      0 0                   0 S [fuse-wd0:223]
u0_a155       8391  1886   18830380 124536 0                   0 S com.microsoft.appmanager:pnsvc
u0_a67        8688  1886   19125984 156768 0                   0 S android.process.media
u0_a191       8963  1886   20829828 387196 0                   0 S com.samsung.android.honeyboard
u0_i9129      8969  4494  281448780 171728 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:3
root          9127     2          0      0 0                   0 I [kworker/4:2H-kverityd]
u0_a343       9704  1886   21342008 134760 0                   0 S com.sec.android.app.shealth:remote
u0_a450       9859  1886   19010188 137236 0                   0 S com.catalinagroup.callrecorder.helper:accessibilityProcess
u0_a450      10017  1886   18857500 108696 0                   0 S com.catalinagroup.callrecorder.helper
root         10255     2          0      0 0                   0 I [kworker/0:1-events_power_efficient]
root         11877     2          0      0 0                   0 I [kworker/7:2H-fsverity_read_queue]
root         12113     2          0      0 0                   0 I [kworker/3:1-events]
system       12200  1886   18591520 115896 0                   0 S com.samsung.android.fmm
u0_a254      12881  1886   38513832 246440 0                   0 S com.google.android.googlequicksearchbox:googleapp
root         13449     2          0      0 0                   0 I [kworker/6:1-events]
root         13919     2          0      0 0                   0 I [kworker/5:0H-kverityd]
root         14081     2          0      0 0                   0 I [kworker/1:2-events]
root         14198     2          0      0 0                   0 I [kworker/0:2-sock_diag_events]
root         14297     2          0      0 0                   0 I [kworker/0:3H-fsverity_read_queue]
u0_a256      14440  1886   19385776 131476 0                   0 R com.google.android.apps.tachyon
root         14453     2          0      0 0                   0 I [kworker/7:1H-kverityd]
root         14719     2          0      0 0                   0 I [kworker/1:2H-kblockd]
root         14721     2          0      0 0                   0 I [kworker/3:0H-kblockd]
u0_a431      14782  1886   37482448 314692 0                   0 S com.openai.chatgpt
root         15135     2          0      0 0                   0 S [irq/348-dwc3]
root         15247     2          0      0 0                   0 I [kworker/4:0-events]
root         15256     2          0      0 0                   0 I [kworker/u17:1-qmi_msg_handler]
root         15369     2          0      0 0                   0 I [kworker/6:2-sock_diag_events]
root         15436     2          0      0 0                   0 I [kworker/2:2-events]
root         15502     2          0      0 0                   0 I [kworker/4:3H-kverityd]
vendor_mdxkit 15943 1886   19417080 105628 0                   0 S com.samsung.android.mdx.kit
u0_a280      16217  1886   19484376 124680 0                   0 S com.tmobile.echolocate
system       16254     1   12470448   3452 0                   0 S ss_conn_daemon2
vendor_cmhservice 16825 1886 19752440 118692 0                 0 S com.samsung.cmh
root         17619     2          0      0 0                   0 I [kworker/7:2-sock_diag_events]
u0_a117      17715  1886   19905564 134012 0                   0 S com.samsung.android.app.contacts
u0_a419      17880  1886   36745292 231800 0                   0 R com.sentara.android
u0_a312      17927  1886   18886968 106588 0                   0 S com.google.android.adservices.api
vendor_bcmgr 18046  1886   18428660 103572 0                   0 S com.samsung.android.beaconmanager
vendor_samsungcloud 18677 1886 20190024 117724 0               0 S com.samsung.android.scloud
u0_a333      18811  1886   18488640 119960 0                   0 S com.sec.android.app.clockpackage
u0_i9131     18844  4494  281395124 197388 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         19160     2          0      0 0                   0 I [kworker/7:5H-kverityd]
root         19191     2          0      0 0                   0 I [kworker/0:3-events]
u0_i9132     19694  4494  281429896 172616 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a251      19829  1886   20429984 278568 0                   0 S com.google.android.apps.messaging
u0_a93       19887  1886   18814788 120088 0                   0 S com.samsung.android.ce
u0_a266      19974  1886   36526348 258864 0                   0 S com.android.chrome
u0_a385      20048  1886   20830272 173328 0                   0 R com.snapchat.android
u0_a385      20203  1886   19478980 154152 0                   0 R com.snapchat.android:loda
u0_a252      20738  1886   37845768 297148 0                   0 S com.google.android.gms
root         20992     2          0      0 0                   0 I [kworker/1:0-sock_diag_events]
root         21028     2          0      0 0                   0 I [kworker/5:0-events]
root         21084     2          0      0 0                   0 I [kworker/3:5H-kverityd]
u0_a252      21277  1886   20273264 285716 0                   0 S com.google.android.gms.persistent
root         21312     2          0      0 0                   0 I [kworker/6:0-sock_diag_events]
mdnsr        21512     1   12408548   2644 0                   0 S mdnsd
root         21868     2          0      0 0                   0 I [kworker/u16:0-memlat_wq]
root         21871     2          0      0 0                   0 I [kworker/4:1H-kverityd]
root         21934     2          0      0 0                   0 I [kworker/3:0-events]
root         21981     2          0      0 0                   0 I [kworker/u16:2-memlat_wq]
root         21982     2          0      0 0                   0 I [kworker/u16:4-kgsl_devfreq_wq]
root         21985     2          0      0 0                   0 I [kworker/u16:10-memlat_wq]
u0_a121      22139  1886   18533472 139304 0                   0 S com.samsung.android.intellivoiceservice:translation
root         22187     2          0      0 0                   0 I [kworker/4:1-events]
u0_a219      22464  1886   36475948 204012 0                   0 S com.sec.android.app.sbrowser
root         22466     2          0      0 0                   0 I [kworker/2:3H-kverityd]
root         22468     2          0      0 0                   0 I [kworker/4:5H-kverityd]
u0_a376      22529  1886   20183564 199796 0                   0 S com.whatsapp
root         22685     2          0      0 0                   0 I [kworker/5:4H-kverityd]
root         22699     2          0      0 0                   0 I [kworker/6:1H-kblockd]
u0_a105      22957  1886   19468876 164828 0                   0 S com.samsung.android.rubin.app
root         23157     2          0      0 0                   0 I [kworker/0:0H-fsverity_read_queue]
root         23158     2          0      0 0                   0 I [kworker/1:0H-kblockd]
root         23176     2          0      0 0                   0 I [kworker/2:0-events]
root         23219     2          0      0 0                   0 I [dsi_err_workq]
u0_a213      23285  1886   18692596 133976 0                   0 S com.sec.android.daemonapp
u0_a155      23485  1886   21261044 222744 0                   0 S com.microsoft.appmanager
shell        23517     1   12592540   7088 0                   0 S adbd
u0_a504      23634  1886   37130784 151904 0                   0 S com.tmobile.m1
u0_a365      23635  1886   37115344 137108 0                   0 R com.azure.authenticator:auth
u0_i9011     23786  4494  281377768 100904 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a505      23849  1886   36739156 154580 0                   0 R com.applovin.array.apphub.tmobile
u0_a534      23880  1886   19204520 136696 0                   0 R com.microsoft.windowsintune.companyportal:omadm_client_process
root         23887  1885   12383772   2776 0                   0 S iptables-restore
u0_a116      24016  1886   19909532 131328 0                   0 S com.osp.app.signin
u0_i9012     24040  4494  281395180 100716 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a51       24073  1886   18650344 147620 0                   0 S com.samsung.android.app.routines
u0_a306      24136  1886   18479892 119976 0                   0 S com.google.android.permissioncontroller
root         24244     2          0      0 0                   0 I [kworker/u17:0-ib_unbound_highwq]
u0_a287      24251  1886   21914340 126856 0                   0 R com.facebook.stella
u0_i9077     24290  4494  281430484 126848 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
system       24345  1886   18434420 109236 0                   0 S com.samsung.android.forest
u0_a250      24477  1886   18378180 101980 0                   0 S com.google.android.apps.turbo
u0_a518      24526  1886   38623140 304676 0                   0 R com.tmobile.tuesdays
system       24594  1886   18290232  93096 0                   0 S com.sec.android.Cdfs
system       24623  1886   19190584 100104 0                   0 S com.sec.android.app.dexonpc
u0_a264      24909  1886   18331308  96756 0                   0 S com.google.android.webview:webview_service
u0_i9133     24912  4494  281412648 155012 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a262      25041  1886   21502756 141412 0                   0 S com.wsandroid.suite
u0_a128      25191  1886   18366784 112028 0                   0 S com.android.settings.intelligence
u0_a115      25406  1886   19770660 161008 0                   0 S com.samsung.android.scs
u0_a115      25418  1886   19180520 131168 0                   0 S com.samsung.android.scs:text
root         25622     2          0      0 0                   0 I [kworker/0:0-events]
root         25636     2          0      0 0                   0 I [kworker/1:1-sock_diag_events]
u0_a108      25642  1886   20773432 201108 0                   0 R com.microsoft.skydrive
root         25705     2          0      0 0                   0 I [kworker/5:3-events]
system       25713  1886   19092344 225124 0                   0 S com.android.settings
root         25755     2          0      0 0                   0 I [kworker/7:0]
u0_a410      25758  1886   37459864 211828 0                   0 S com.microsoft.bing
u0_a328      25786  1886   20851456 249204 0                   0 S com.microsoft.office.officehubrow
u0_a337      25787  1886   23169940 320812 0                   0 S com.microsoft.office.outlook
root         25789     2          0      0 0                   0 I [kworker/6:3-sock_diag_events]
root         25995     2          0      0 0                   0 I [kworker/3:1H-kverityd]
u0_a342      26163  1886   21788932 132788 0                   0 S com.samsung.android.spay
root         26249     2          0      0 0                   0 I [kworker/7:0H-kblockd]
vendor_spay  26319  1886   18946636 107040 0                   0 S com.samsung.android.spayfw
u0_a354      26472  1886   18774592 118280 0                   0 S com.facebook.appmanager
system       26517     1   12516152   3468 0                   0 S vendor.samsung.hardware.tlc.payment@1.0-service
u0_a30       26521  1886   18293552  93244 0                   0 S com.facebook.system
u0_a303      26665  1886   18290264 115176 0                   0 S com.google.android.cellbroadcastreceiver
root         26950     2          0      0 0                   0 I [kworker/5:1H-kverityd]
root         26990     2          0      0 0                   0 I [kworker/4:2]
root         26991     2          0      0 0                   0 I [kworker/2:1-events]
vendor_advmodem 27067 1886 18583804 112528 0                   0 S com.samsung.android.samsungpositioning
root         27113     2          0      0 0                   0 I [kworker/1:1H]
root         27129     2          0      0 0                   0 I [kworker/u16:1-qc_ufs_qos_swq]
root         27141     2          0      0 0                   0 I [kworker/1:3-events]
root         27142     2          0      0 0                   0 I [kworker/0:1H-kverityd]
root         27143     2          0      0 0                   0 I [kworker/0:2H-kverityd]
root         27144     2          0      0 0                   0 I [kworker/0:4H-kblockd]
root         27145     2          0      0 0                   0 I [kworker/0:5H]
root         27211     2          0      0 0                   0 I [kworker/6:4-events]
root         27212     2          0      0 0                   0 I [kworker/0:4-events]
root         27247     2          0      0 0                   0 I [kworker/u17:3-ufs_clk_gating_0]
vendor_samsungcloud 27258 1886 18576784 111532 0               0 S com.samsung.android.scpm
root         27287     2          0      0 0                   0 I [kworker/3:2H-kverityd]
root         27288     2          0      0 0                   0 I [kworker/5:2H]
root         27289     2          0      0 0                   0 I [kworker/5:3H-kblockd]
